1000000 5.00154 0
2000000 4.99833 0.00321602
3000000 4.99954 0.00221763
4000000 4.99905 0.00164434
5000000 4.99908 0.00127428
6000000 5.00067 0.00190057
7000000 5.0026 0.00250555
8000000 5.0014 0.00247667
9000000 5.00415 0.00350701
10000000 5.00309 0.0033102
11000000 5.00446 0.00329429
12000000 5.00493 0.00304282
13000000 5.00341 0.00318588
14000000 5.00278 0.00301622
15000000 5.00328 0.00285346
16000000 5.00322 0.00267
17000000 5.00276 0.00254838
18000000 5.00288 0.00240565
19000000 5.00313 0.00228883
20000000 5.00338 0.00218509
21000000 5.00261 0.00221505
22000000 5.0024 0.0021219
23000000 5.00178 0.00212055
24000000 5.00161 0.00203753
25000000 5.00123 0.00199215
26000000 5.00106 0.00192097
27000000 5.0003 0.0019984
28000000 5.0004 0.0019283
29000000 5.00022 0.00186938
30000000 5.00019 0.00180626
31000000 4.9998 0.00178941
32000000 5.00024 0.00178663
33000000 5.00056 0.00176161
34000000 5.00064 0.00171075
35000000 5.00064 0.00166115
36000000 5.00044 0.00162732
37000000 5.00017 0.00160577
38000000 5.00022 0.00156379
39000000 5.00031 0.00152622
40000000 4.99995 0.0015311
41000000 5.00009 0.00149991
42000000 5.00008 0.00146382
43000000 5.00004 0.00143005
44000000 5.00002 0.00139724
45000000 4.99986 0.00137584
46000000 4.99946 0.00140251
47000000 4.99951 0.00137326
48000000 4.99969 0.00135571
49000000 4.99962 0.00132942
50000000 4.99934 0.00133138
51000000 4.99956 0.00132357
52000000 4.99959 0.00129816
53000000 4.99978 0.00128769
54000000 5.00012 0.00130817
55000000 5.00013 0.00128419
56000000 4.99988 0.00128506
57000000 4.9999 0.00126241
58000000 4.99987 0.00124076
59000000 4.99985 0.00121966
60000000 4.99973 0.00120569
61000000 4.99953 0.00120251
62000000 4.99967 0.0011914
63000000 4.99962 0.00117333
64000000 4.99981 0.00117025
65000000 4.99963 0.00116559
66000000 4.99971 0.00115002
67000000 4.99963 0.0011355
68000000 4.99952 0.00112343
69000000 4.99942 0.00111148
70000000 4.99934 0.0010989
71000000 4.9992 0.00109166
72000000 4.99938 0.00109016
73000000 4.99936 0.00107523
74000000 4.99929 0.00106299
75000000 4.9993 0.00104878
76000000 4.99915 0.00104619
77000000 4.9991 0.00103349
78000000 4.99942 0.00106974
79000000 4.99965 0.00107943
80000000 4.99982 0.00108021
81000000 4.99987 0.00106792
82000000 4.99992 0.00105607
83000000 5.00021 0.0010817
84000000 5.00009 0.00107483
85000000 5.00035 0.00109172
86000000 5.00039 0.00107998
87000000 5.00031 0.00107112
88000000 5.0006 0.00109787
89000000 5.00056 0.00108621
90000000 5.00046 0.0010785
91000000 5.00059 0.00107453
92000000 5.00048 0.00106788
93000000 5.00061 0.00106343
94000000 5.00063 0.00105237
95000000 5.00072 0.00104487
96000000 5.00064 0.00103683
97000000 5.00075 0.00103213
98000000 5.00082 0.00102365
99000000 5.00088 0.0010151
100000000 5.00078 0.00100996
