1000000 1.4943 0
2000000 1.49813 0.00383218
3000000 1.49933 0.00251637
4000000 1.49822 0.00209872
5000000 1.49886 0.00174914
6000000 1.49961 0.00161245
7000000 1.4992 0.00142197
8000000 1.49911 0.00123482
9000000 1.49921 0.001093
10000000 1.49937 0.000991599
11000000 1.49892 0.00100265
12000000 1.49891 0.000915455
13000000 1.49917 0.00088267
14000000 1.49915 0.000817525
15000000 1.49946 0.000821751
16000000 1.49998 0.000926357
17000000 1.49963 0.000937921
18000000 1.49969 0.000886312
19000000 1.49935 0.000901853
20000000 1.49935 0.000855606
21000000 1.49925 0.000819487
22000000 1.49952 0.000826511
23000000 1.49949 0.000790277
24000000 1.49919 0.000812388
25000000 1.4991 0.00078466
26000000 1.4991 0.000753879
27000000 1.49917 0.000728429
28000000 1.49913 0.000702693
29000000 1.49924 0.000685691
30000000 1.49886 0.000761262
31000000 1.49867 0.000761212
32000000 1.4988 0.000747969
33000000 1.49881 0.000725078
34000000 1.49876 0.000705273
35000000 1.49885 0.000690566
36000000 1.49872 0.000682192
37000000 1.49888 0.00068067
38000000 1.49897 0.000668474
39000000 1.49899 0.00065154
40000000 1.49912 0.00064854
41000000 1.49911 0.000632609
42000000 1.49913 0.000617551
43000000 1.49913 0.000603079
44000000 1.49917 0.000590268
45000000 1.49923 0.000580217
46000000 1.49928 0.000569717
47000000 1.49937 0.00056462
48000000 1.49941 0.000553836
49000000 1.49928 0.000557782
50000000 1.49941 0.000561732
51000000 1.49942 0.000550764
52000000 1.49944 0.000540417
53000000 1.49951 0.000535496
54000000 1.49956 0.000527468
55000000 1.49964 0.000524116
56000000 1.49974 0.000523486
57000000 1.49963 0.000524565
58000000 1.49966 0.000516402
59000000 1.49967 0.000507578
60000000 1.4997 0.000500019
61000000 1.49973 0.000492752
62000000 1.49962 0.000497615
63000000 1.49967 0.000492821
64000000 1.49972 0.000487036
65000000 1.49972 0.000479486
66000000 1.4998 0.000479331
67000000 1.49992 0.000486295
68000000 1.5 0.000485957
69000000 1.4999 0.000488341
70000000 1.4999 0.000481341
71000000 1.49976 0.000494185
72000000 1.49975 0.000487314
73000000 1.49969 0.000485148
74000000 1.49962 0.000483536
75000000 1.49968 0.000481479
76000000 1.49968 0.000475102
77000000 1.49975 0.000473255
78000000 1.49979 0.000469099
79000000 1.49984 0.000466032
80000000 1.49981 0.000460955
81000000 1.49983 0.000455628
82000000 1.49981 0.000450844
83000000 1.49978 0.000446307
84000000 1.49982 0.000443361
85000000 1.49982 0.000438116
86000000 1.49981 0.000433092
87000000 1.49984 0.000428787
88000000 1.49986 0.000424645
89000000 1.49985 0.000420121
90000000 1.49981 0.000417422
91000000 1.4998 0.000412824
92000000 1.49977 0.000409898
93000000 1.49981 0.00040833
94000000 1.49988 0.000409957
95000000 1.49989 0.000405622
96000000 1.49982 0.000407178
97000000 1.49982 0.000402963
98000000 1.49972 0.000411473
99000000 1.49972 0.000407302
100000000 1.49968 0.0004046
