100 4822.95
100 4945.41
100 4945.41
100 4965.9
100 4965.9
100 4965.9
100 4965.9
100 4651.56
100 4582.72
100 4408.69
100 4408.69
100 4408.69
100 4408.69
100 4408.69
100 4408.69
100 4343.76
100 4324.7
100 4328.5
100 4328.5
100 3432.65
100 3555.34
100 3555.34
100 3368.17
100 3368.17
100 3459.86
100 3459.86
100 3459.86
100 3386.25
100 3287.74
100 3308.48
100 3308.48
100 3308.48
100 3301.05
100 3301.05
100 3301.05
100 3301.05
100 3301.05
100 3301.05
100 3301.05
100 3160.63
100 3160.63
100 3160.63
100 2832.53
100 2832.53
100 2832.53
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2543.7
100 2820.26
100 2820.26
100 2820.26
100 2820.26
100 2820.26
100 2820.26
100 2806.24
100 2757.37
100 2757.37
100 2747.77
100 2882.81
100 2882.81
100 2882.81
100 2882.81
100 2735.19
100 2735.19
100 2685.19
100 2685.19
100 2685.19
100 2685.19
100 2788.35
100 2788.35
100 2788.35
100 2788.35
100 2788.35
100 2788.35
100 2788.35
100 2788.35
100 2788.35
100 2788.35
100 2788.35
100 2788.35
100 2789.97
100 2789.97
100 2795.18
100 2736.63
100 2924.98
100 2924.98
100 2801.2
100 2801.2
100 2621
100 2621
100 2621
100 2621
100 2621
100 2621
100 2621
100 2573.93
100 2573.93
100 2436.14
100 2436.14
100 2436.14
100 2436.14
100 2420.87
100 2420.87
100 2420.87
100 2420.87
100 2420.87
100 2420.87
100 2420.87
100 2420.87
100 2420.87
100 2420.87
100 2420.87
100 2420.87
100 2420.87
100 2436.02
100 2436.02
100 2391.06
100 2391.06
100 2391.06
100 2391.06
100 2391.06
100 2391.06
100 2391.06
100 2391.06
100 2391.06
100 2391.06
100 2307.3
100 2307.3
100 2307.3
100 2307.3
100 2307.3
100 2307.3
100 2587.13
100 2557.46
100 2557.46
100 2557.46
100 2557.46
100 2557.46
100 2557.46
100 2557.46
100 2557.46
100 2520.33
100 2674.65
100 2674.65
100 2674.65
100 2674.65
100 2674.65
100 2674.65
100 2674.65
100 2474.92
100 2474.92
100 2474.92
100 2474.92
100 2474.92
100 2474.92
100 2481.3
100 2481.3
100 2481.3
100 2494.78
100 2494.78
100 2494.78
100 2494.78
100 2494.78
100 2494.78
100 2319.29
100 2319.29
100 2319.29
100 2319.29
100 2319.29
100 2319.29
100 2319.29
100 2023.15
100 2023.15
100 2023.15
100 2023.15
100 2023.15
100 2023.15
100 2023.15
100 2023.15
100 2023.15
100 2023.15
100 2023.15
100 2105.67
100 2105.67
100 2105.67
100 2105.67
100 2105.67
100 2056.39
99 2056.39
99 2056.39
99 2056.39
99 2056.39
99 2056.39
99 2056.39
99 2056.39
99 2056.39
99 2096.44
99 2096.44
99 2096.44
99 2096.44
99 2096.44
99 2096.44
99 2096.44
99 2096.44
99 2096.44
99 2096.44
99 2123.05
99 2123.05
99 2123.05
99 2123.05
99 2123.05
99 2123.05
99 2205.01
99 2205.01
99 2205.01
99 2259.07
99 2182.62
99 2182.62
99 2104.69
99 2104.69
99 2104.69
99 2104.69
99 1988.32
99 1988.32
99 1877.76
99 1877.76
99 1877.76
99 1877.76
99 1877.76
99 1877.76
99 1877.76
99 1877.76
99 1877.76
99 1877.76
99 1877.76
99 1811.01
99 1811.01
99 1811.01
99 1811.01
99 1811.01
99 1811.01
99 1811.01
99 1811.01
99 1836.57
99 1836.57
99 1836.57
99 1916.36
99 1916.36
99 1916.36
99 1916.36
99 1916.36
99 1916.36
99 1916.36
99 1916.36
99 1916.36
99 2000.63
99 2000.63
99 2000.63
99 2000.63
99 2000.63
99 2000.63
99 2000.63
99 2000.63
99 2000.63
99 2000.63
99 2069.43
99 2069.43
99 2069.43
99 2069.43
99 2069.43
99 2069.43
99 2069.43
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2010.06
99 2003.31
99 1810.84
99 1810.84
99 1810.84
99 1868.05
99 1868.05
99 1868.05
99 1868.05
99 1868.05
99 1868.05
99 1868.05
99 1868.05
99 1868.05
99 1711.41
99 1711.41
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1639.82
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1649.02
99 1794.55
99 1995.95
99 1995.95
99 1995.95
99 1995.95
99 1995.95
99 1867.46
99 1867.46
99 1867.46
99 1867.46
99 1867.46
99 1867.46
99 1867.46
99 1867.46
99 1867.46
99 1867.46
99 1867.46
98 1867.46
98 1867.46
98 1867.46
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1757.64
98 1753.81
98 1753.81
98 1753.81
98 1753.81
98 1753.81
98 1753.81
98 1753.81
98 1753.81
98 1958.42
98 1958.42
98 1958.42
98 1958.42
98 2123.99
98 2123.99
98 2123.99
98 2123.99
98 2123.99
98 2123.99
98 2123.99
98 2123.99
98 2123.99
98 2123.99
98 2123.99
98 2522.88
98 2522.88
98 2522.88
98 2522.88
98 2522.88
98 2522.88
98 2139.63
98 2139.63
98 2139.63
98 2139.63
98 2139.63
98 2139.63
98 2096.06
98 2096.06
98 2096.06
98 2096.06
98 2531.75
98 2576.62
98 2576.62
98 2576.62
98 2565.63
98 2565.63
98 2565.63
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2500.15
98 2380.91
98 2380.91
98 2380.91
98 2380.91
98 2169.81
98 2169.81
98 2169.81
98 2169.81
98 2169.81
98 2169.81
98 2169.81
98 2169.81
98 2169.81
98 2169.81
98 2146.22
98 2146.22
98 2146.22
98 2146.22
98 2146.22
98 2146.22
98 2124.29
98 2124.29
98 2124.29
98 2124.29
98 2124.29
98 2262.48
98 2262.48
98 2215.28
98 2472.91
98 2472.91
98 2472.91
98 2435.15
98 2435.15
98 2425.91
98 2425.91
98 2425.91
98 2425.91
98 2425.91
98 2361.56
98 2361.56
98 2361.56
98 2361.56
98 2361.56
98 2668.1
98 2668.1
98 2668.1
98 2668.1
98 2668.1
98 2668.1
98 2697.9
98 2677.99
98 2587.59
98 2587.59
98 2587.59
98 2587.59
98 2587.59
98 2587.59
98 2587.59
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2675.98
98 2507.49
98 2507.49
98 2164.81
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2189.91
98 2152.09
98 2152.09
98 2152.09
98 2152.09
98 2152.09
98 2152.09
98 2152.09
98 2152.09
98 2152.09
98 2152.09
98 2152.09
98 2153.71
98 2153.71
98 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2153.71
97 2480.4
97 2480.4
97 2480.4
97 2480.4
97 2480.4
97 2480.4
97 2480.4
97 2480.4
97 2480.4
97 2480.4
97 2436.23
97 2436.23
97 2436.23
97 2436.23
97 2436.23
97 2436.23
97 2436.23
97 2436.23
97 2436.23
97 2436.23
97 2516.98
97 2511.38
97 2454.75
97 2454.75
97 2210.38
97 2210.38
97 2210.38
97 2210.38
97 2210.38
97 2210.38
97 2210.38
97 2337.28
97 2337.28
97 2337.28
97 2337.28
97 2233.5
97 2233.5
97 2233.5
97 2233.5
97 2233.5
97 2233.5
97 2233.5
97 2233.5
97 2172.24
97 2172.24
97 2172.24
97 2172.24
97 2172.24
97 2172.24
97 2172.24
97 2172.24
97 2161.16
97 2244.29
97 2244.29
97 2244.29
97 2244.29
97 1946.37
97 1946.37
97 1946.37
97 1946.37
97 1946.37
97 1946.37
97 1946.37
97 1946.37
97 1866.44
