10 -6.68156 0
20 -6.66696 0.0145955
30 -6.65934 0.0113598
40 -6.65944 0.00803314
50 -6.65899 0.00623881
60 -6.65774 0.00524366
70 -6.64408 0.0143618
80 -6.65411 0.0159756
90 -6.65066 0.0145057
100 -6.65554 0.0138627
110 -6.66106 0.0137022
120 -6.66604 0.0134633
130 -6.66775 0.0125012
140 -6.66134 0.0132284
150 -6.66073 0.01233
160 -6.66104 0.0115377
170 -6.65499 0.0124134
180 -6.66095 0.0131349
190 -6.66499 0.0130643
200 -6.66523 0.0123963
210 -6.66375 0.0118842
220 -6.65818 0.0126248
230 -6.65721 0.0121027
240 -6.65867 0.0116795
250 -6.66126 0.011498
260 -6.6637 0.0113138
270 -6.66342 0.0108904
280 -6.66052 0.0108876
290 -6.6593 0.0105761
300 -6.65911 0.0102192
310 -6.65926 0.00988516
320 -6.65822 0.00962783
330 -6.66102 0.00974171
340 -6.66256 0.00957641
350 -6.66082 0.00945972
360 -6.66048 0.00919962
370 -6.65927 0.00902882
380 -6.65905 0.00879078
390 -6.65984 0.00859828
400 -6.6616 0.00856411
410 -6.66223 0.0083768
420 -6.66156 0.00820286
430 -6.65971 0.00822034
440 -6.66116 0.00816069
450 -6.66241 0.00807441
460 -6.66115 0.00799685
470 -6.66161 0.00783886
480 -6.66047 0.0077579
490 -6.66008 0.00760806
500 -6.66027 0.00745665
510 -6.66031 0.00730911
520 -6.66118 0.00721916
530 -6.66119 0.00708166
540 -6.66044 0.0069897
550 -6.65974 0.00689774
560 -6.65991 0.00677563
570 -6.65945 0.00667147
580 -6.66076 0.00668417
590 -6.65937 0.00671486
600 -6.65909 0.00660783
610 -6.65894 0.00650044
620 -6.66017 0.00651316
630 -6.66089 0.00644873
640 -6.6597 0.00645723
650 -6.65994 0.00636163
660 -6.66018 0.00626916
670 -6.65889 0.00630771
680 -6.65935 0.00623069
690 -6.66 0.00617447
700 -6.65974 0.00609113
710 -6.66005 0.00601292
720 -6.66091 0.00599017
730 -6.66103 0.00590872
740 -6.66021 0.00588597
750 -6.65864 0.00601549
760 -6.65935 0.00597884
770 -6.6604 0.00599346
780 -6.66092 0.00593868
790 -6.66073 0.00586622
800 -6.66078 0.00579266
810 -6.66089 0.00572184
820 -6.66012 0.0057048
830 -6.66029 0.00563835
840 -6.66036 0.00557132
850 -6.66052 0.0055076
860 -6.65987 0.00548205
870 -6.65966 0.00542277
880 -6.66001 0.00537222
890 -6.66047 0.00533139
900 -6.66086 0.0052863
910 -6.66096 0.00522891
920 -6.66086 0.00517286
930 -6.6599 0.00520512
940 -6.66094 0.00525316
950 -6.66116 0.00520239
960 -6.66093 0.00515326
970 -6.6606 0.00511071
980 -6.66046 0.00506026
990 -6.65958 0.00508478
1000 -6.66001 0.0050516
