1000 3.19328 0
2000 3.18262 0.010662
3000 3.17906 0.00710802
4000 3.16683 0.0132209
5000 3.15847 0.013224
6000 3.15203 0.0125685
7000 3.16732 0.0186108
8000 3.16526 0.0162473
9000 3.17018 0.0151469
10000 3.15764 0.0184541
11000 3.14873 0.0189238
12000 3.13373 0.0228774
13000 3.12727 0.0220132
14000 3.12674 0.0203871
15000 3.12359 0.0192398
16000 3.13101 0.0194671
17000 3.12945 0.0183521
18000 3.1342 0.0179418
19000 3.13318 0.017002
20000 3.13538 0.0162794
21000 3.12969 0.0164975
22000 3.12695 0.0159661
23000 3.12845 0.0153295
24000 3.13366 0.0155732
25000 3.13331 0.0149413
26000 3.13439 0.0143958
27000 3.13578 0.013922
28000 3.13431 0.0134965
29000 3.13207 0.0132133
30000 3.13322 0.0128173
31000 3.1343 0.0124438
32000 3.13259 0.0121701
33000 3.13459 0.0119642
34000 3.13553 0.0116453
35000 3.13436 0.0113684
36000 3.136 0.0111687
37000 3.13813 0.0110699
38000 3.13778 0.0107802
39000 3.13553 0.01074
40000 3.13578 0.0104711
41000 3.13564 0.0102135
42000 3.13527 0.00997439
43000 3.13815 0.0101559
44000 3.13715 0.00997192
45000 3.13609 0.00980532
46000 3.13722 0.00965575
47000 3.13807 0.00948641
48000 3.13737 0.00931285
49000 3.13712 0.00912431
50000 3.13567 0.00905712
51000 3.13506 0.00889866
52000 3.13556 0.00874054
53000 3.13706 0.00870369
54000 3.13693 0.00854195
55000 3.13738 0.008397
56000 3.13753 0.00824702
57000 3.13832 0.00813952
58000 3.13872 0.00800784
59000 3.13788 0.00791515
60000 3.13633 0.007935
61000 3.13631 0.00780385
62000 3.13706 0.00771313
63000 3.13506 0.00784867
64000 3.13506 0.00772506
65000 3.13515 0.00760574
66000 3.13415 0.00755544
67000 3.13425 0.00744242
68000 3.13457 0.00733923
69000 3.13327 0.00734798
70000 3.13367 0.00725339
71000 3.13369 0.00715054
72000 3.13401 0.00705742
73000 3.13474 0.00699914
74000 3.13518 0.00691738
75000 3.13532 0.00682596
76000 3.13458 0.00677559
77000 3.135 0.00669999
78000 3.13513 0.00661495
79000 3.13321 0.00680966
80000 3.13443 0.00683487
81000 3.13425 0.00675236
82000 3.13504 0.00671559
83000 3.13548 0.00664907
84000 3.1377 0.00693333
85000 3.13695 0.00689158
86000 3.13687 0.00681143
87000 3.13802 0.00682995
88000 3.13647 0.00692763
89000 3.13566 0.0068969
90000 3.13549 0.0068221
91000 3.1366 0.00683795
92000 3.1383 0.00697331
93000 3.1393 0.00697002
94000 3.13993 0.00692432
95000 3.1401 0.00685317
96000 3.14027 0.00678346
97000 3.14138 0.00680419
98000 3.14164 0.00673934
99000 3.14178 0.00667253
100000 3.1433 0.00677611
