1000 2.94118 0
2000 3.04539 0.104215
3000 2.95619 0.1076
4000 3.09433 0.157713
5000 3.05941 0.127058
6000 3.07034 0.104317
7000 3.10791 0.0958352
8000 3.10404 0.083086
9000 3.08594 0.0754763
10000 3.07364 0.0686191
11000 3.1132 0.0736019
12000 3.07899 0.075396
13000 3.04728 0.0762628
14000 3.03369 0.0718999
15000 3.0465 0.0681494
16000 3.05295 0.0640728
17000 3.05027 0.0602452
18000 3.066 0.0589364
19000 3.08154 0.0578749
20000 3.06445 0.0575035
21000 3.07859 0.0564943
22000 3.07234 0.0542261
23000 3.08869 0.0543317
24000 3.08531 0.0521285
25000 3.08788 0.050066
26000 3.08838 0.0481044
27000 3.09745 0.0471692
28000 3.10587 0.0462275
29000 3.0926 0.0465366
30000 3.09368 0.0449716
31000 3.09965 0.0439042
32000 3.09894 0.042516
33000 3.11044 0.0427806
34000 3.11782 0.0421543
35000 3.10922 0.0418254
36000 3.09793 0.0421863
37000 3.10582 0.0417819
38000 3.12155 0.0436051
39000 3.11323 0.0432789
40000 3.1154 0.0422388
41000 3.11747 0.0412473
42000 3.1213 0.0404359
43000 3.13991 0.0436506
44000 3.14495 0.0429429
45000 3.13393 0.0434004
46000 3.13592 0.0424934
47000 3.13784 0.0416234
48000 3.13913 0.0407676
49000 3.13934 0.0399275
50000 3.1337 0.0395258
51000 3.13306 0.0387484
52000 3.13855 0.0383913
53000 3.13876 0.0376605
54000 3.14341 0.0372479
55000 3.15487 0.0383175
56000 3.15105 0.03782
57000 3.14519 0.0376103
58000 3.14796 0.0370597
59000 3.14928 0.0364501
60000 3.14308 0.0363684
61000 3.1436 0.0357709
62000 3.13898 0.0354913
63000 3.13726 0.0349659
64000 3.13669 0.03442
65000 3.13887 0.0339567
66000 3.1414 0.0335337
67000 3.14079 0.033035
68000 3.14532 0.0328582
69000 3.14686 0.0324154
70000 3.14586 0.0319646
71000 3.14456 0.031538
72000 3.14533 0.0311064
73000 3.14539 0.0306774
74000 3.14479 0.030266
75000 3.14266 0.0299356
76000 3.14148 0.0295624
77000 3.1386 0.0293178
78000 3.13812 0.0289435
79000 3.14167 0.0287948
80000 3.14745 0.029013
81000 3.14411 0.0288455
82000 3.14388 0.0284925
83000 3.14684 0.0283027
84000 3.14841 0.0280077
85000 3.14933 0.0276912
86000 3.14641 0.0275222
87000 3.1443 0.0272856
88000 3.13563 0.0283343
89000 3.13948 0.0282774
90000 3.14132 0.0280224
91000 3.14605 0.0281129
92000 3.14901 0.0279633
93000 3.14902 0.027661
94000 3.14728 0.0274207
95000 3.14866 0.0271657
96000 3.14327 0.0274156
97000 3.14582 0.0272503
98000 3.14418 0.0270206
99000 3.14553 0.0267808
100000 3.14415 0.0265475
